	PI3K-1	PI3K-2	PI3K-4	PI3K-5	PI3K-6	PI3K-7	PI3K-8	PI3K-9	PI3K-10
MIIP	4.11031262460014	4.22667131321601	4.15053155128389	4.19303925652917	4.14932900660075	3.88059296862882	3.68813472064443	3.88844006891425	4.10060701445226
MIR6729	0	0	0	0	0	0	0	0	0
TNFRSF8	4.24273077414607	4.28024556570122	4.04607276335008	3.92628427836243	3.89381627551303	3.98992851161175	3.60487847359116	3.66579262130165	3.94958957271449
MIR7846	0	0	0	0	0	0	0	0	0
TNFRSF1B	3.14692885951933	3.01639918599639	3.44218605462545	2.8109574812955	3.14765670748019	3.13665604431636	2.46777111064919	2.94658086359378	2.87206071022724
MIR4632	0	0	0	0	0	0	0	0	0
VPS13D	2.98017451645905	2.41197387525555	3.05138790351798	3.09755217558139	3.1077170349836	3.06815311979815	3.00422770285524	2.99978583000807	2.83808773433673
SNORA59B	0	0	0	0	0	0	0	0	0
SNORA59A	0	0	0	0	0	0	0	0	0
DHRS3	5.59393978246003	5.73265451716257	5.5300917920948	5.75249993394198	5.59925561249859	5.70326744221926	5.71442308010758	5.60093643223688	5.77950410767343
MIR6730	0	0	0	0	0	0	0	0	0
AADACL4	0	0	0	0	0	0	0	0	0
AADACL3	0	0	0.0842257562212413	0	0	0	0	0	0
C1orf158	0	0	0.30132006678715	0	0	0	0	0	0
PRAMEF12	0	0.219947755347527	0	0	0	0	0	0	0
PRAMEF1	0	0	0.154057743723632	0	0	0.188528070657571	0	0.136533292191399	0
PRAMEF11	0	0	0	0	0	0	0	0	0
LOC649330	0	0	0	0	0	0	0	0	0
HNRNPCL1	0	0	0	0	0	0	0	0	0
PRAMEF2	0	0	0	0	0	0	0	0	0
PRAMEF4	0	0	0	0	0	0	0	0	0
PRAMEF8	0	0	0	0	0	0	0	0	0
PRAMEF7	0	0	0	0	0	0	0	0	0
PRAMEF6	0	0	0	0	0	0	0	0	0
PRAMEF9	0	0	0	0	0	0	0	0	0
LOC391003	0	0	0	0	0	0	0	0	0
PRAMEF22	0	0	0	0	0	0	0	0	0
PRAMEF5	0	0	0	0	0	0	0	0	0
LOC645354	0	0	0	0	0	0	0	0	0
LOC649324	0	0	0	0	0	0	0	0	0
HNRNPCL2	0.454255158520089	0.325738287796449	0	0.257257387784001	0	0	0.27001045621718	0	0
PRAMEF10	0	0	0	0	0	0	0	0	0
LOC645382	0	0	0	0	0	0	0	0	0
PRAMEF15	0	0	0	0	0	0	0	0	0
LOC400736	0	0	0	0	0	0	0	0	0
PRAMEF14	0	0	0	0	0	0	0	0	0
PRAMEF19	0	0	0	0	0	0	0	0	0
PRAMEF16	0	0	0	0	0	0	0	0	0
PRAMEF17	0	0	0	0	0	0	0	0	0
PRAMEF20	0	0	0	0	0	0	0	0	0
LRRC38	0.41827229169851	0.941723663108559	0.173228328942591	0.30630542234406	0.250101938052343	0.211682871706472	0.321231018923866	0.743490974901539	0.691447421861941
PDPN	6.21364463066044	6.18450640648029	5.71318361670971	6.13674122917894	6.15571577455914	6.0235059937557	6.35821788285032	6.1351480058863	6.48134637630815
PRDM2	3.68398009679454	3.43817822006024	3.5063635089278	3.46352599477108	3.43030241525334	3.4436420100831	3.16106009891413	3.49718887828816	3.41242733463892
KAZN	2.0455055178187	1.80760596557266	2.14728097653721	1.95101740919765	1.88703093529352	2.04342617444846	1.67092487176435	2.03199680918097	1.90890822314781
TMEM51-AS1	0.419156481408985	0.505458973179591	0.468498723089791	0.601542363155103	0.525948764474028	0.282180736974806	0.386063410818786	0.452757092466658	0.304923354916919
TMEM51	5.09447075548201	4.92164105434779	5.01457330179433	5.18151237455906	5.04587308738369	5.04142675929781	5.11246105137543	5.09773501248956	4.9584254396568
C1orf195	0	0	0	0	0	0.505264711243911	0	0	0
FHAD1	2.88512298879949	2.27930074015404	2.67898001037286	2.68996809227904	2.54226487774141	2.76672714625649	2.97659846508552	2.75031418578351	2.42746180898741
EFHD2	6.14323050859823	6.06027351101568	6.15050826977722	6.08304373684702	6.06271040252667	5.99887337380947	5.98321148103232	6.0083708720451	5.92718551517858
CTRC	0.561565525202785	0	0.3457006955171	0	0.850789198721365	0.740562730082295	0	0.308582395581914	0.334578388661043
CELA2A	0	0.398661258528858	0	0	0.258563169541994	0	0.601435982210356	0	0.327746023673094
CELA2B	0.300707261104763	0	0.611129821890659	0	0.25779356876079	0	0	0.762873211181843	0.326792781478598
CASP9	2.65735263499973	2.73813740077308	2.5147954539801	2.70755373684008	2.60478709374932	2.47591760932336	2.72614429892609	2.40131960540926	2.52563705553661
DNAJC16	2.69316148359932	2.36102125419423	2.73163249728844	2.91073169362541	2.81155611702971	2.70157552403605	2.76108745757283	2.65760816208591	2.77578365769918
AGMAT	3.36335423681106	2.90667667282671	3.19863606824381	3.01490174544214	3.09722682013169	3.21995851216637	3.09483771904657	3.10660580972464	3.18732939790461
DDI2	2.17371866973782	2.27027748348325	2.47025738414929	2.1815493956949	2.23450433828537	2.60006039035423	2.21408791285981	2.12434185434866	2.08390390591093
RSC1A1	2.57557484766202	2.77479575750319	2.55038492581168	2.96641944557619	2.23305517503623	2.08842167527561	2.38815986744747	2.76174569670548	2.40684311188431
PLEKHM2	6.85145246238357	6.85104024358671	6.91460444971139	6.77122041009164	6.89457081704225	6.80512334809499	6.47237240224582	6.49844965577391	6.56267914650016
SLC25A34	0.503910903804936	0.818075280855906	0.48176417987422	0.732515079732377	0.819412235145736	0.478073033655237	0.47248599589806	0.504903028166362	0.618262726454344
TMEM82	0	0	0	0	0	0	0	0	0
FBLIM1	5.99328257286437	5.89524684770832	6.06609561471274	6.07055395463481	6.10476886117924	5.77993676620526	5.78576539100898	5.70282741676361	5.81793664376328
UQCRHL	8.68827066161656	8.7980844956159	8.61940547377754	8.6328030524714	8.67296479027982	8.63596515602687	8.76285728244249	8.7845163935052	8.85585127885257
FLJ37453	2.22647522877464	1.19294179918009	1.97830218141192	1.89751800097265	1.96656951954299	2.24873391111783	1.88741715403549	2.34507562785293	1.93896895403029
SPEN	4.15194717681121	3.80036393504103	4.17961101145845	4.08284020478481	4.16394732549551	4.13929703145767	4.00200662020337	4.17905999134705	3.89667877732037
ZBTB17	3.57867518149408	3.65914846920911	3.73164835952811	3.7482196156633	3.83938877970738	3.98052387047702	3.38574025446585	3.56314472071914	3.42518580914633
C1orf64	1.92106166546274	2.06329053575981	1.86512766241955	2.22502320236345	1.36097578863709	1.85567612508291	2.28539716532625	2.09055078786597	1.01370979409545
HSPB7	2.72710447807505	2.33630837692392	2.69400390943502	2.63873663945018	2.56875172979642	2.70621925825723	2.23331632039133	2.59485410063307	2.57272732048842
CLCNKA	0	0.157646309742607	0	0	0.0992387805617498	0	0	0	0
CLCNKB	0	0.135049473372105	0	0	0	0.138881621874271	0	0	0
FAM131C	3.13694609751332	3.587050589166	3.34464058492712	3.72299154830878	3.2468736599904	3.27593808328221	3.07266635793902	3.42027617054776	3.52154475910322
EPHA2	5.01817172694203	5.01439764966529	4.94117052567835	4.7249834870619	4.65479095626631	4.60152232536059	4.71198462198997	4.84533252787348	4.74463454198412
ARHGEF19	3.21138096241039	3.29237054701434	3.6053164862912	3.56099605291169	3.3562610937956	3.45351748346668	2.95516147140416	3.19220689333622	3.08988451851375
RSG1	2.63470246926511	2.24917818008765	2.79274555902109	2.11336179959512	2.57957337669745	1.96324976310212	2.6983413415324	1.95835623735557	2.46269138299776
FBXO42	4.13778197752467	3.83624989602404	4.17752335880349	3.75608246463016	3.92014517976554	3.92459447467251	3.81878927713565	3.74325113095436	3.91022060623512
SZRD1	7.08696907110713	7.12872937167014	7.19025874692815	7.04748731883142	7.07757637659099	7.07546919019659	6.87027426624275	6.9872609912965	7.01098024393892
SPATA21	0	0	0.568729475128002	0.153141534073868	0.123824729572542	0	0.305857091195855	0	0
NECAP2	6.10948991208085	6.23988052877997	6.21383309587657	6.27515079477521	6.31191651971884	6.18438953703328	6.18360324007594	6.14466648471008	6.07013714594715
CROCCP3	1.44013340030978	1.13756083331411	1.2390298213098	1.40024023313595	1.25052040894137	0.79098020397881	0.915676060609481	1.16231787372028	1.18119991107797
MIR3675	0	0	0	0	0	0	0	0	1.04387003006958
NBPF1	4.21912741167231	4.08767588386318	4.41845687312455	4.52880476586937	4.55836450309245	4.12753531795285	4.27227592717763	4.34766923936541	4.05867783100193
CROCCP2	4.34123820399085	4.41995985833193	4.36344925865815	4.4739946385519	4.31672806467493	4.49352878873521	3.8693692049525	4.02731313678874	4.00204738634538
MST1P2	1.20059982924139	1.41482948054434	0.94369358204995	1.52773234139896	1.20265465031173	1.17524379351789	1.53378697558561	1.43726160323701	0.848915635585767
FAM231A	0.274660427074395	0	0	0.914508422857898	0.235166896879716	0	0	0.27524390690723	0.546059327334067
ESPNP	1.43215201677646	1.66894117520102	1.29257584343084	1.08398425151082	1.57125644813558	1.13564580580464	1.53068128253794	1.18703264479596	1.26147134359489
MST1L	0.498159310901899	0.248763744689094	0.605462351256937	0.568918484826347	0.587759625586415	0.601004996662163	0.688520293510839	0.545279477117968	0.487627331606869
CROCC	2.55699723072964	2.86613315226286	2.98404774165863	2.98479874715684	2.85059796024289	2.86732724624284	2.37358055276225	2.36606750435267	2.48102716425207
MFAP2	6.08851948138513	6.16161364483244	6.09125700281351	6.15293783599586	6.21369612863867	5.93919729910235	5.9914590929356	5.96681993177573	6.06516251423057
ATP13A2	6.80225858256058	6.69027770709441	6.8087167516189	6.76109939613536	6.80546520427051	6.61404092106564	6.29790005348755	6.38594745918203	6.46237093320125
SDHB	7.40042646524941	7.38569371906216	7.56497664425198	7.51494759041715	7.51074302843879	7.60409361474291	7.68131817965136	7.59055148294674	7.62592523854142
PADI2	2.48761758090843	2.16670357783134	2.82401973447212	2.55132454478585	2.64535724271989	2.52825827161126	2.56264473133454	2.74424039869516	2.23600148747798
PADI1	0	0.105834672344705	0	0	0	0	0	0	0
PADI3	0.0936905914765466	0.243306181618501	0	0	0.0794905398632351	0	0	0	0
PADI4	0.130191064943716	0	0	0	0	0	0	0	0.142213290874666
PADI6	0	0.16634598126496	0	0	0	0.323889142691977	0	0	0.134789732409836
RCC2	6.97447926171718	7.04177117958477	7.02420279825625	6.87901742173687	6.91505063908793	7.03440233296665	6.68432699217037	6.93776950688135	6.8085801174105
ARHGEF10L	2.89252174733092	3.23349214183025	3.3207011079473	3.32744355465312	3.24468561599099	3.18884683820516	3.09048869152893	3.06950279483328	2.77566141946548
ACTL8	0.545731551130829	0.837322546708257	0.6071087533799	0.165114939748612	0.368609246980944	0	0.17357184026461	0	0.32443386151445
IGSF21	0.150602136314977	0.379905377177806	0	0	0	0	0.315888152338812	0	0.16440420529705
KLHDC7A	0.326296870049081	0.158089207379545	0	0	0.514517118606387	0	0.129740486438589	0.226001406325268	0
PAX7	0	0.0654121967076365	0	0.050668441847426	0	0.0673144084120558	0	0.139975307641562	0.0526507817502467
TAS1R2	0	0	0	0	0	0	0	0.117757092200532	0
ALDH4A1	3.52519066211882	3.5499128525251	3.57822189937985	3.81189037065526	3.74473832646153	3.26136178497979	3.34607882249198	3.15431446319632	3.14780559501783
MIR4695	0	0	0	0	0	0	0	0	0
IFFO2	2.89049967256162	2.95880304412816	3.28079541874811	3.23736330849629	3.2682241532587	2.80623422669635	3.03865221956156	3.15975124054832	2.88635084724888
UBR4	4.95766899074391	4.87470561492097	4.94607483031998	4.92383181589551	4.96870496686105	4.93810967883297	4.78689826219944	4.88386127873062	4.71907871191788
EMC1	6.18381665634621	5.98582650159612	6.1293110715793	6.17604697128824	6.19688284981362	6.08529110764891	6.21929265357773	6.06293869982984	6.0808759899396
MRTO4	7.35001158243567	7.46425766292511	7.3947022272446	7.26385897447697	7.25197075569406	7.42737004371979	7.37201326664903	7.34918657240804	7.50096381162778
AKR7L	1.5564127051353	1.47072269187179	1.58433654220626	1.35630476725074	1.11809040979103	1.56298593857659	1.34612866066972	1.07851056943428	1.01008642567186
AKR7A3	2.2077805371571	2.88182325594	1.97901177191	2.15537712096551	2.25803113078841	2.05614194219311	1.63641115480287	2.0390641775009	2.25748696422319
LOC100506730	2.47325862346509	2.21585459386285	2.43273626734899	2.64529847998397	2.60327659590651	2.38914574635493	2.60032798141851	2.25961632067763	2.30972926131088
AKR7A2	5.658048134484	5.60044160006058	5.69858902268316	5.80438184253843	5.58777948211603	5.84626709290621	5.95953279375611	5.74740405038251	5.91006357381455
PQLC2	4.51981902247179	4.4188674838612	4.53323364046272	4.72754472363074	4.56662575548533	4.61096076406304	4.12916983030392	4.20706402622342	4.31581880339088
CAPZB	7.7326493729223	7.6578958462419	7.72402594406475	7.78834181659838	7.82017753753302	7.69423448718861	7.77556035326327	7.75582351324507	7.75294673661341
MINOS1	4.52305819284139	4.54561986747386	4.49663664746623	4.31712914773572	4.29344122544327	4.75177036207293	4.74778542409309	4.71902527551885	4.82483287981267
MINOS1-NBL1	0	0	0.150748127487697	0	0	0	0	0	0
RPS14P3	8.27189494468237	8.38674410489194	8.11047297884557	8.46000778106136	8.39641099936012	8.19032782915335	8.53616992288752	8.14308369489077	8.29870089081047
NBL1	4.09067337902124	4.06243043196256	3.99207752795661	3.82833950316308	3.88897208426957	3.68432641236601	3.82760098454888	3.50971246746321	3.76415230876714
HTR6	1.137226062794	0.964005666724182	0.719516844396906	0.847399612132379	0.970425059298063	0.984783276317223	0.935785090315223	0.590974292441714	0.698951188609736
TMCO4	4.15043067513448	4.11640066415484	4.40713721494931	4.43552000238966	4.31354905761301	4.12311549026796	4.24795021326753	4.01251443919484	3.99204281607052
RNF186	0.424648689377287	0	0	0	0.194675866674574	0	0	0	0
OTUD3	2.96298640110865	2.82142508023885	2.75591249338997	2.92914197305129	2.97222103997001	2.96434637404937	2.68755956890448	2.57773907427953	2.53379222301241
PLA2G2E	0	0	0	0	0	0	0	0	0
PLA2G2A	0	0	0	0	0	0	0	0.272327230064069	0
PLA2G5	0	0	0.470475082776052	0.440875842631826	0.362930479612795	0	0.461381327596013	0	0
PLA2G2D	0	0	0	0	0	0	0	0	0.162352010606526
PLA2G2F	0.305690129579275	0	0	0	0	0.151728873180367	0	0	0.229708470039166
PLA2G2C	0	0	0	0	0	0	0	0	0
UBXN10-AS1	0	0	0	0.529403821535287	0	0.671212259973723	0.553295705374551	0	0
UBXN10	0.365011243150882	0.373598182097548	0.727037587799981	0.203958929720602	0.313880582786524	0.266538930355452	0.111105002008536	0.194442292901539	0.706305374084569
VWA5B1	0	0	0	0	0.0570743927898032	0	0.0747347196086094	0	0
LINC01141	0	0	0	0	0.0672746851520429	0	0.0879962740477762	0	0.246201385858704
CAMK2N1	5.03757631643944	4.88981023685772	5.11479226574059	4.96950348990223	4.95574439925682	5.19597762567734	4.91389167002574	5.23149926217884	5.20674579656653
MUL1	5.90693538245707	5.82358809264701	6.07787209863229	5.88539052227746	5.81372361052437	5.8862646250537	5.70611473902855	5.8106262443865	5.77968890432583
FAM43B	2.96221908598577	2.78602201845293	2.9078596217601	2.55928927377907	3.11991114097874	3.06305550204006	2.43910803402727	2.69609854175877	3.14004343902657
CDA	3.95402431809658	4.42343016018632	4.12918239984369	4.06741087983398	3.91865498984556	4.33486415482781	4.0120187396505	4.03793206134308	4.31035944748364
PINK1	4.80004882263273	4.54515851167448	4.94639084549793	4.88283644558239	4.74403614156155	4.571998875971	4.51251786627708	4.60731400905022	4.3130725070565
MIR6084	0	0	0	0	0	0	0	0	0
PINK1-AS	2.74006070254751	2.98552827022553	2.75545973771635	2.66285797829546	3.02740913092437	2.84317502345875	2.95370047978619	2.90969585231815	2.68699592098551
DDOST	9.32825111462932	9.39180621320665	9.29773962783938	9.41654871361617	9.42466022162988	9.24365325652537	9.3713091101883	9.27025617384223	9.33045929806832
KIF17	1.69798421334299	1.74760429561221	1.59435449907775	1.37678188691798	1.51135932120703	1.38890185317957	1.42422235724499	1.41910908620369	1.41170169763431
SH2D5	3.15742408962868	3.19725414752327	3.36919036262983	3.35621291093114	3.18607350679457	3.22291299282023	3.04624483977372	2.96761329089066	3.01781253852457
HP1BP3	6.44616062392466	6.14772856182823	6.25604220282866	6.23453884276185	6.31999956970722	6.38797767683672	6.15638512255361	6.36107870327456	6.22702683125152
EIF4G3	6.14604133314055	5.76098688988996	6.02116632527304	6.14570377219579	6.13716621672389	6.12488144293466	6.15067956432838	6.10426875892362	6.00653841337861
ECE1	7.82336159592323	7.7901420582606	7.82589307486756	7.89948398250217	7.87129170214665	7.70722150655287	7.49012970047927	7.51157867601905	7.47422062741606
LOC100506801	0.221819176558876	0.423614306147009	0.249916008051626	0	0.0978222747683266	0.434499213641821	0.453895952003631	0.41487379228346	0.241621609179542
NBPF3	2.72602433204023	2.31520378289417	2.72681772240941	2.83373797103657	2.88292265352524	2.94273724011767	2.83577819318899	2.67508362412497	2.69387550837555
ALPL	6.61201155166172	6.41569522901798	6.53602790165167	6.449612057658	6.59363181892039	6.48957740847414	6.29359909731038	6.38667657694121	6.57401917926515
RAP1GAP	4.04139815110481	3.84342880320882	4.05631069884817	4.21494612240629	3.96471502816974	3.87461096763513	3.85771773525603	3.66516732025007	3.70115052659757
USP48	5.27060962235494	4.82364488816819	5.05662224203721	5.17570908703136	5.34875302945961	5.12933944975794	5.22193378147838	5.21891557510241	5.04930136361816
LDLRAD2	0	0.101631752468168	0.241253571939918	0.292759802127073	0.124357002854604	0.202032129844436	0.0831154198280821	0.146499711262544	0.159593738788244
HSPG2	6.39552870531979	6.00786123929307	6.35971759417773	6.44521965693106	6.43212684394464	6.12099400617803	6.07756564849423	5.87455896796732	5.94362109062685
CELA3B	0	0	0	0	0	0	0	0	0
CELA3A	0	0	0	0	0	0	0	0	0
LOC101928043	0	0	0.431612163835186	0.719472328692637	0	0	0	0.690939301970909	0.418104015940213
LINC00339	2.64147927769672	0.707435660697123	2.28043652045688	2.14212206541869	2.47342973349656	2.41816633205672	2.40200549846298	2.71388835244947	1.8894205601088
CDC42	6.78072744698019	6.6549612956525	6.78967249141694	6.7729141917708	6.88255852845652	6.92957199842438	6.91321930566645	6.99167048569738	6.89518163055077
WNT4	2.58127681411578	2.88241447740186	2.61153073811675	2.80937260370444	2.47979439519304	2.60795727668756	2.7236412606273	2.46000360870217	2.32939710333978
ZBTB40	3.14956743394081	2.90310869827971	3.16765981946778	2.98664456935373	2.84911020077318	3.12867835120206	2.69535234702771	2.80912939005497	2.90141326026809
EPHA8	0.707289431139639	0.900084368432494	0.782446910739636	0.701132146108278	0.486075390907606	0.532045680212462	0.481175045297466	0.48169294283355	0.684667698648453
