	GFP-1	GFP-2	GFP-3	GFP-4	GFP-7	GFP-8
PQLC2	4.08282570187842	4.13664822709994	4.15939549327992	4.00519746321664	4.00747373355742	4.04017282375717
CAPZB	7.40776449656798	7.53529906331618	7.60157038974687	7.27561878992003	7.62499225984687	7.45198413066977
MINOS1	4.01099917699787	3.91815979000349	3.93891831823039	4.0420700762542	4.02547432510029	3.97812095447563
MINOS1-NBL1	0	0	0	0	0.0867805297554754	0
RPS14P3	7.84265533708585	7.96374671442627	7.90284408015395	7.6047443836001	7.88335185690877	7.90292347964371
NBL1	2.80947928421865	3.78119534185241	3.29009026482577	3.51819873689329	3.20581951891644	3.28482086721826
HTR6	0.0591809237372244	0	0	0.0768886235110281	0.112209526492306	0
TMCO4	4.51098545776935	3.92298036528178	3.89922325323538	4.30983640682847	3.58073214937401	3.95171523843274
RNF186	0.422756701086391	0.79979856381793	0	0.531178419933091	0	0.334421220979334
OTUD3	3.22700065368847	3.28440152731466	3.28244632622697	3.57343664277587	2.84477983012479	3.0459088731276
PLA2G2E	0	0	0	0	0	0
PLA2G2A	0	0.377533634777443	0	0	0.179850143805841	0
PLA2G5	0.292444773950091	0.574295949053646	0.485771420114406	0.134774078942375	0.658766030209046	0.229181403440175
PLA2G2D	0	0	0	0	0	0
PLA2G2F	0.392935320741042	0.482702282002049	0.416448240435417	0.184495321378914	0	0.505641561133356
PLA2G2C	0	0	0	0	0	0
UBXN10-AS1	0	0	0	0	0	0
UBXN10	0.193085353410136	0.208891219178356	0.140190018730591	0.169676550192254	0.186887912487785	0.150196363819886
VWA5B1	0	0	0	0	0	0
LINC01141	0	0	0	0	0	0
CAMK2N1	6.08708387052457	5.99908175270804	6.16769628527906	6.15877389585733	5.83894082357123	6.14501110884717
MUL1	6.09378184456653	6.01367227079842	5.85660294734164	5.93927269974068	5.9959739158996	6.07180379748549
FAM43B	1.17871296849627	1.41887490378585	1.49605319505521	1.00403684916799	1.56726212201099	0.760956041127625
CDA	5.20742954565598	4.52665394262515	5.0068192064742	4.66489731612038	4.33234388763239	4.92659945624409
PINK1	4.75348847660823	4.90468993496046	4.80852689148282	4.61450476798677	4.46720203008452	4.52002024787805
MIR6084	0	0	0	0	0	0
PINK1-AS	2.07896150975071	2.23789228507018	2.10794387527802	2.07525055465176	1.85649125155321	2.0423792596516
DDOST	8.13717399706162	8.27231559165093	7.99720170699539	8.25232287052256	8.26388869332592	8.15124931087515
KIF17	1.5032552376445	1.46998447013315	1.67052212529654	1.60243472775824	1.20410750758485	1.37376291427875
SH2D5	4.15075011430449	3.94221018409364	4.1546219643669	4.6181010023763	3.46025668151488	4.17075820158318
HP1BP3	6.38048546695192	6.45674904977867	6.35935511583364	6.3859931209801	6.27857595671281	6.29250356603787
EIF4G3	5.39837507670485	5.304912390749	5.15883231167972	5.24941531091709	5.38440346576289	5.23659192101502
ECE1	7.39141519541887	7.2333885448246	6.96728193430669	7.1316922293812	6.74199198138051	6.90305378170049
LOC100506801	0.470733805478915	0.238652087631398	0.372477410161395	0.282328685565017	0.145952021071045	0.464728384346205
NBPF3	2.50799870108729	2.88620138263548	2.44039173734717	2.65290467877813	2.54547503044904	2.45034309263757
ALPL	6.48960128577341	6.67598561929354	6.55634258190239	6.3401078318382	6.33914537126225	6.46434966060402
RAP1GAP	3.38797995917447	3.45388224166768	3.51833269413769	3.12700330761824	3.39581631953664	3.29220301246011
USP48	4.67561380180347	4.66141510375651	4.54061455236574	4.59697329871338	4.60563544405816	4.66247361455784
LDLRAD2	0.436814913877493	0.157577771569525	0.294887908488835	0.353166429809988	0.495505615427063	0.573055505549726
HSPG2	5.69325887936639	6.1501942776901	5.33646510521361	5.38483690639821	5.43723188643005	5.30384898562471
CELA3B	0	0.206497914758151	0	0	0	0
CELA3A	0	0	0	0	0	0
LOC101928043	0	0.914182564997588	0.283636001014671	0.339941253377629	0	0
LINC00339	2.97235476273725	2.89716155131728	3.01820860905268	2.75394348556884	2.90979419734875	3.2414815381292
CDC42	7.43310202850937	7.38993167325134	7.46812680720998	7.34879442259179	7.57016878501948	7.46182646813624
WNT4	3.16290460909374	3.15461810483103	3.09318690097438	3.1588887454324	3.18110414094636	2.84386606723441
ZBTB40	3.4114158521583	3.55609801707853	3.36114262753873	3.2569311133005	3.1049177300194	3.29458329958163
EPHA8	0	0.118498983464606	0.0398907756597424	0	0.0712982991542676	0
MIR6127	0	0	0	0	0	0
C1QA	1.55488658053668	0.643651582332324	0.634543956883102	0.225162670739675	0.584137940382859	0.672624163764358
C1QC	1.2080780380738	0.720686199701466	1.71891587866676	0.830740753269479	0.757237119946866	1.1583858870272
C1QB	2.62382659997142	1.75079819444771	1.73295818980469	0.616298545492398	1.3645063250755	1.16953025499979
EPHB2	4.19666031586483	4.44592182010714	4.24334299252167	4.53883548445464	4.38897588301745	4.46354834563123
MIR4684	0	0	0	0	0	0
MIR4253	0	0	0	0	0	0
LACTBL1	0	0.34163023205976	0.121022431309057	0.279811111122242	0	0
C1orf234	0.354085660996485	0	0.673278602350979	0	0	0
KDM1A	5.82660790557373	5.90727258222364	5.88225154106388	5.88896490813896	5.91228066854392	5.85248924212562
MIR3115	0	0	0	0	0	0
LUZP1	5.19858314273198	5.33075924765709	5.16217321823805	5.22857503052031	5.24494380540169	5.19294259607327
HTR1D	1.37925912896101	1.45531832257329	1.38113206969659	1.56684544075812	1.55246978831806	1.69730346675558
LINC01355	1.43140837776774	1.36881255270108	1.77346689102336	2.02280933835149	1.40000534356155	1.62747653263671
HNRNPR	6.87152048238218	6.98636892960659	6.72500685746539	6.96450852766213	7.08603310309377	6.89428504879504
ZNF436	4.11980537735896	3.98006938211133	3.84679434054996	4.01948868564876	3.84569174841245	3.96637006609776
C1orf213	1.16162272519807	1.29487039268949	1.34137200873197	0.978436206133002	0.563551395649554	0.889895210990323
TCEA3	1.47975888834703	1.51047129360425	0.968023019412377	1.19301933626116	1.30371184176406	1.7056036073881
ASAP3	3.56456711252576	3.72575914690837	3.34069641416822	3.37577761077405	3.09709332701258	3.25116790219939
E2F2	2.34990373818866	1.88935121772983	1.6736288195311	1.68448660745953	1.18043830928415	1.70513068842092
LOC101928163	0	0	0	0	0.154516407762331	0.182088788382664
ID3	6.98555095339659	7.29544240646002	7.31741959111359	7.16492676702682	7.12362832349752	7.26472742077455
MDS2	0	0	0	0	0	0
RPL11	10.5621341344084	10.5003799440852	10.6403899813219	10.4900337757596	10.5788982780736	10.5301027058769
TCEB3	5.62026655478125	5.65618901363888	5.70691895993367	5.58872407717939	5.50919991119471	5.5919925022915
TCEB3-AS1	0.607392572476172	0.650342086761851	0	0.597670915042547	0.463823385385783	0.537276817876057
PITHD1	5.80325285336525	6.02959541538941	5.87493404599343	5.8508356578113	5.94210298688611	5.90218560457434
LYPLA2	6.30557013201172	6.19624620988318	6.47512618779211	6.08580021532571	6.21396959671401	6.22674290542691
GALE	5.00346178045543	4.89847659641452	4.74369606534985	4.62974829681988	4.6839180871303	4.86634637555983
HMGCL	4.98253035040406	5.17515976057235	5.25031366415225	5.12553209579572	5.36222605357099	5.15283302254324
FUCA1	3.36667117078807	3.01293312048415	3.04175376094113	3.20710789960464	3.20470254361314	3.00153804700083
CNR2	0	0	0	0	0	0
MIR378F	0	0	0	0	0	0
PNRC2	4.22416342793873	4.14467618646809	4.63642014616396	4.45772356007387	4.23435815163987	4.42391496473685
SRSF10	2.97066279031763	3.17937198878512	3.20985423810705	3.23572066905223	3.22267037635647	3.09855642481645
MYOM3	0.621172970024526	0.825156424415111	0.581856036979097	1.03928971203806	1.14063780679538	0.967743431331211
IL22RA1	1.31312447317031	1.67290398289245	1.6554849122022	1.78322147897111	1.98567544888972	1.52182759323117
IFNLR1	1.54974682284515	1.31517133826574	1.41234762979682	1.79881015255894	1.63315847083349	1.45988440248504
LOC284632	0	0	0	0	0	0
GRHL3	1.8527403361463	1.79938268284369	2.23954423095359	1.93290926040899	1.94215620119792	1.75800499021667
STPG1	3.50880354284053	3.68973495350681	3.52995404804141	3.69942097721315	3.4747729722652	3.68697086979191
NIPAL3	5.20447768188783	5.08732749597116	5.10542633296197	5.33296948271065	4.939968650462	5.14713977480259
RCAN3AS	0.73239573214361	0	0.771444082375965	0	0	0
RCAN3	3.35386677304892	2.95882378843518	3.24917677069828	3.24914168720692	3.04968667982145	2.82386016682813
LOC100506985	3.34848556947242	2.40134828525801	2.61899203555718	2.7480869315792	1.98446268400331	2.74358975190301
NCMAP	3.73362088379043	3.36232054337212	3.04601555841124	3.11594653818755	2.56329315582484	2.84204599657731
SRRM1	5.0626430320724	5.08727410433045	4.90445176787791	5.25357324142468	5.056838486431	5.0351102019337
CLIC4	8.86159277626588	8.98006037214281	8.95077880257096	8.96421264847506	9.14053788586724	8.93951972446452
RUNX3	3.79560012811344	3.58208703986997	3.22260094411795	3.35340573521443	2.74840233619632	3.12028994783772
MIR6731	2.78894126762416	0	0	1.83829141529482	0	0
SYF2	6.20419961186928	6.14281278160284	6.18018253790453	6.16933003112822	6.20226998440568	5.94169497695493
RSRP1	5.91326211502993	5.87355031737937	6.0580415725094	5.86346968487199	5.44473545144671	5.72417747742705
RHD	0.249407510035158	0.140984630933738	0.436181621774396	0	0.296106474119955	0.283194997328509
TMEM50A	7.56716208544507	7.49308154826051	7.5215233608222	7.76580677705436	8.08173693097062	7.88094258227596
RHCE	0	0.562634284833298	0	0.297776726327071	0	0.138512093120516
TMEM57	4.98054173836879	5.08035265126667	4.97400046594531	5.18935914593736	5.21623640937243	5.30063974412098
LDLRAP1	3.97218508931355	3.77886739386871	3.75528787751329	3.90959459999072	3.85247000909442	3.68796715026601
MAN1C1	0.242952740363933	0.340340607402961	0.335029799060135	0.262803998726214	0.305890463607991	0.54271147696806
SEPN1	5.88020852179203	6.12515234807991	5.86901037076443	5.72721037140601	6.0213211699775	5.82152185970552
MTFR1L	5.21915319069401	5.23309328811569	5.2254628976842	4.85108776140125	4.96174499281352	4.92178864756543
LOC646471	0.860418150978037	1.12634341253523	1.02702868631343	1.33519418074904	1.00913308034995	1.38227501005708
AUNIP	1.16171548927462	1.7805971920644	1.00548562177416	1.25480251426667	1.96417316251759	1.78137855830126
PAQR7	4.44559352515257	4.51104766690148	4.57742408855533	4.65726217748934	4.94382427629175	4.77189324720276
STMN1	4.28334140424713	4.31135535590631	4.37177648676027	4.55462207962773	4.89331753349228	4.50347300189195
MIR3917	0	0	0	0	0	0
PAFAH2	4.35417501412563	3.98036484324194	3.93673046076245	4.15219586378241	3.88873663475686	3.80959132032211
EXTL1	2.27871542431156	2.6030350400053	2.1125636887881	2.24565060089503	2.08499978357849	2.16775422503543
SLC30A2	0.0804766415112428	0.169699852158236	0	0.20162080076922	0.529305311295902	0
TRIM63	0	0	0	0	0	0
PDIK1L	2.32462399786304	2.06611281440627	2.02357485705633	2.34258410776316	1.93721335141536	2.25008729937811
FAM110D	0.456659586584718	0.591088269184207	0	0.165679557693735	0.238553764151347	0.279732036835301
ZNF593	6.36313675731126	6.35506787960291	6.44660865685022	6.17874446252956	6.32496826479255	6.3288889991565
CNKSR1	4.72539728062626	4.69784730595255	4.83626188682732	4.89081862399844	4.50584093728963	4.85953921807821
CATSPER4	0	0	0	0.177215146310553	0.132981132843782	0
LOC101928303	0	0	0	0	0.326769419999502	0
CEP85	2.68164494544895	2.73910876266932	2.15683399614963	2.39887506796248	2.18275114519865	2.41321613068985
SH3BGRL3	9.26216158135889	9.32062573061078	9.41157448431713	9.03329441607919	9.24423390435497	9.24617756825814
UBXN11	3.2360000509923	3.50516100703705	3.43392972642179	3.04443060452945	2.5911137629945	3.02870097697196
CD52	0.357191033931565	0	0	0	0.346323021323226	0.718720183830679
AIM1L	2.91048100317359	2.64109130189044	2.61295009022142	2.63998451413508	2.00149105838481	2.40322167731951
ZNF683	0	0.128785540314235	0	0	0	0
LIN28A	0	0	0	0	0.04842343641843	0
DHDDS	4.63399041073596	4.83299401028503	4.58564105031994	4.77982209687351	4.54822941460967	4.5628044927336
HMGN2	5.0345109371693	5.21781728416534	5.40456892019721	4.91193248555744	5.2112272552126	5.04277777088151
RPS6KA1	5.12969803852213	4.9783029112565	4.94948853594019	4.97640566743697	4.91265884748199	4.83387735375574
MIR1976	0	0	0	0	0	0
ARID1A	4.94230208035193	4.96199014050758	4.72155728989573	4.70732265287877	4.59726442833701	4.73649298132531
PIGV	4.04502451263778	3.81331828725442	3.75721068300711	3.95401522833139	4.1933714031211	4.08754768378317
ZDHHC18	5.92048303258942	5.95008584139609	5.7765753061363	6.01945565380885	5.6418556930738	5.92687043613921
SFN	10.5097682072582	10.4262899973913	10.5150901556164	10.7022325272	10.7966506058731	10.8349484600581
GPN2	5.10238086514749	5.21662139052607	4.92720823160852	4.93547138345214	4.83257031933256	4.81814007345322
GPATCH3	4.36861506463833	4.53053815055752	4.39825437944532	4.35233813520904	4.09500411121671	4.35417129177324
NR0B2	0.639789138252577	0	0	0.196504156844109	0.147698401596861	0
NUDC	8.10265346318053	8.3222753354165	8.37458703360601	8.36356200798149	8.38523540808275	8.41982335418217
KDF1	4.76564956813643	4.61714068495498	4.2542323586419	4.43112918561818	4.1284916660435	4.46992110216891
TRNP1	5.85786260521276	5.91822582619684	6.01276243954758	6.13688609124698	5.76627748023881	6.1787513070337
FAM46B	4.85338445168313	4.66565403448446	4.58472968567344	4.74310180070608	4.03648830700882	4.74542121736593
SLC9A1	6.62382606929616	6.64263186869292	6.53027877630778	6.83177714619119	6.57236105839258	6.81251427913757
WDTC1	4.63836039213975	4.50355903668436	4.4379469167878	4.34481240646102	4.46761330436423	4.44676799183141
TMEM222	5.80706440524352	5.85786857444924	5.80781618743268	5.69180349469873	5.93540902889543	5.80792371442878
LOC644961	1.95930389905739	2.27535746895501	2.65945119935517	2.19111390839596	2.67200137875377	1.93661908470954
SYTL1	4.5947766587684	4.64066360763688	4.40136687329446	4.49842058276993	3.98590335308985	4.17664427274178
MAP3K6	3.53044247349275	3.79431252391022	3.50288574100472	3.55002927541875	3.53671759378065	3.65569460908769
FCN3	0	0.201081166537923	0	0	0	0
CD164L2	0	0	0.255858007020191	0.439328848608291	0.233056992232281	0.392807167822807
GPR3	1.4915735968748	1.49839233575111	1.28373781623903	0.974554804052516	0.979802479529055	1.43123525740731
WASF2	5.89818440117206	5.88194331059718	5.85826050071009	5.68634256631327	5.597747122253	5.64359727936617
AHDC1	4.58871523099194	4.60902625654426	4.3187387768292	4.36954261386686	4.02607614912795	4.15514136017991
FGR	0.862808881152103	0.738051012088175	0.467600931915633	0.618286789599684	0.428541242336572	0.497311392311491
IFI6	11.6026612796639	11.7671984171725	11.9078002981618	12.0581515437996	12.210755332453	12.1569740613323
FAM76A	2.96503023704174	2.77513558532434	2.49752713699388	2.89415267329801	2.75352045942725	2.68272641896935
STX12	6.52934611758542	6.61763670979477	6.61364646307236	6.46499611795009	6.55943030698129	6.60156429964255
PPP1R8	5.29838288963889	5.39120275427686	5.23606065855567	5.34118550503175	5.36158460280341	5.26259190344114
SCARNA1	0	0.948445147590206	0	0	0	0
THEMIS2	4.77088407408854	4.59541285386124	4.52641649298695	4.54000403895046	4.41759152383728	4.50255105666669
RPA2	4.54469248429991	4.77791495615955	4.69845917106889	4.59307628456116	4.87625246668552	4.5343568260902
SMPDL3B	4.91819357172649	4.67439702900003	4.53414855117685	4.95665460648803	4.62705860501234	4.88626230829982
XKR8	4.07974979166719	3.96920577774508	3.9321735023415	3.79610459680116	3.69336526876976	3.9617941557689
EYA3	3.78665750102739	3.69301746975566	3.28557557227342	3.75868902738625	3.45129031705733	3.51381801809761
PTAFR	3.94454251185232	3.62906075432303	3.6096448149051	3.5202871583886	3.1122319660706	3.22968523558667
DNAJC8	6.22554454398487	6.2821195580495	6.42807257406321	6.31927371506664	6.4516635689203	6.35698469111719
ATPIF1	6.2029387831893	6.33446754186632	6.44074416476429	6.25256391001186	6.25504553914107	6.10879456090867
SESN2	8.21765315783336	7.99882986319871	8.12043590998361	8.33437423805056	7.54529830649482	8.19057138800761
MED18	4.77291916316613	4.61681754153579	4.64949751980572	4.76537018416354	4.60795800950823	4.88392743173495
PHACTR4	5.28305977312807	5.09146280975704	5.07378823768233	5.35636729989916	5.00774849865106	5.25909687137429
RCC1	6.06082080221358	5.99822096691314	6.01958997225208	5.92887627264203	5.68183690156894	5.88159303739669
SNHG3	5.50036067095804	5.74504127935601	5.80925318111359	5.92141680811184	5.21309043787896	5.59065667650033
TRNAU1AP	4.38229874676356	4.35444859328303	4.41921269534858	4.10426732456762	4.29007686118596	4.34041141391672
SNHG12	7.35574427328816	7.19958538757726	7.60673066919767	7.51529485182137	6.4526022380463	7.01083234701501
SNORD99	5.71225597490322	6.17761406293686	6.523373929134	6.18718526133058	5.71095863124581	6.43626932760627
SNORA61	7.22320239061556	7.00043001593272	7.42047306475023	7.16654649269015	6.07466488092912	6.99631153352095
SNORA44	4.49155558165562	4.21251120181744	4.2766020902324	5.47753161244861	3.95715924462495	5.10224013238931
SNORA16A	4.72298186312828	4.71919952916238	4.63026130556834	5.03707694324588	3.83718378962761	4.07191421474593
RAB42	3.50125801492657	3.62611499989554	3.44591477174858	3.53281374300032	3.15616676196818	3.32930187658302
TAF12	5.22484422660504	5.23739418402641	5.26064519794312	5.11432507341865	5.34984362880631	5.23484385173281
RNU11	1.03624609851735	1.71659539758311	0	0	1.0107253966609	1.77208690549475
GMEB1	3.56017128636054	3.63905357777853	3.58215289195482	3.46610873002577	3.51426618363359	3.41730234299747
YTHDF2	6.92226440446068	6.95949411019788	6.93132845534281	7.03873768198141	7.06741320688622	6.97038675446025
OPRD1	0	0	0	0	0	0
EPB41	3.50739979278686	3.12549959172154	3.11106100367808	3.24177499468134	3.06730686265033	3.13321884425279
TMEM200B	2.14292934615101	3.18318073775126	1.94128546410638	2.29255854751595	2.66501013488435	2.16679669515384
SRSF4	6.34815122152872	6.59935634010242	6.55682527177291	6.4644473971613	6.44831785345867	6.47519496867477
MECR	4.15076364218863	3.64626723788991	4.0715155716375	3.99608346698536	3.89991074776997	3.79108248763925
PTPRU	5.22294903586681	4.92947896613355	4.68273720428303	4.92120161192474	4.71507673388947	4.88283418819829
LOC101928460	0	0	0	0	0	0
LOC101929406	0	0	0	0	0	0
MATN1	0.245140350923499	0.0569983360964976	0.352940450435059	0.195688507504696	0.147075128228935	0
MATN1-AS1	1.21094172706685	1.32527646938205	1.31003749740802	1.06048459882243	1.13950630480777	1.28191288777394
LAPTM5	2.94737846755916	1.96124426207268	2.13256717794902	1.53818980276004	1.73307536837462	1.67067447730093
MIR4420	0	0	0	0	0	0
SDC3	5.17061267114923	5.26881131904152	5.27745728568745	5.34669931247736	5.16655001920809	5.1096063313756
PUM1	6.05858620207426	5.90794656257575	5.76236227079582	5.95806172594227	5.96514158481665	5.88588957983997
SNORD103B	0	0	0	0	0	0
SNORD103A	0	0	0	0	0	0
SNORD85	1.53186386629335	0	0	0	0	0
NKAIN1	0.662320170034574	0.660874118081194	0.39109624300493	0.530367120816081	0.954430659382271	0.41661708906006
